customer_tweet_id,customer_text,predicted_intent,retrieved_support_text,retrieval_score,draft_reply,helpful,correct,clear,evidence_supported,reason
2806698,"@AppleSupport before i go buy the iphone x, are there any other colors releasing",unclear,@592869 That is a great question. Please search sleep tracker in the App Store and scroll based on price. DM us any other questions. https://t.co/GDrqU22YpT,0.2038733305945878,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
611252,"So the short story is that @AppleSupport is having me pay to replace a defective phone, potentially harmful due to an expanded battery - could explode. Their logic is 'buy a new one or pay to replace the defective one we gave you'.  #Apple https://t.co/Yws2rhEBgI",purchase_repair_support,"@703114 Reach out to us via DM and let us know which country you are currently in, then we can dig in to this with you from there. https://t.co/GDrqU22YpT",0.1908761202991106,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @703114 Reach out to us via DM and let us know which country you are currently in, then we can dig in to this with you from there. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
619386,@AppleSupport 11.1.2 killed the great sound &amp; battery 8 plus had just 4 weeks ago,device_performance,@551550 We want to do all we can to help. Let us know exactly what's going on in a DM and we'll continue there. https://t.co/GDrqU22YpT,0.2823761066571523,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @551550 We want to do all we can to help. Let us know exactly what's going on in a DM and we'll continue there. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
627951,"Hey, @115858 we have a swipe to camera gensture. Why can’t we replace the 3D Touch camera button with something else?",purchase_repair_support,@173734 We'll be happy to look into this with you. Which device are you having this problem on?,0.3004533543523055,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @173734 We'll be happy to look into this with you. Which device are you having this problem on? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",2.0,2.0,2.0,1.0,"The reply treats a feature question/suggestion as a technical issue requiring service, and awkwardly copies raw historical text including another user's handle (@173734)."
629713,"WTF is going on with that ant-sized icon, @115858?! 🧐 #Apple #iCloud https://t.co/6mrcmOzbbA",unclear,@684199 We'd love to help. Are you attempting to access iCloud while connected to the internet? DM the answer below. https://t.co/GDrqU22YpT,0.4139693511087211,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,4.0,5.0,5.0,0.0,"The draft reply is helpful, polite, and clear, but asking for device and software details is not supported by the provided historical evidence, which instead asked about internet connectivity."
629661,@115858 @AppleSupport I have a list of iOS 11 bugs/glitches a@that I would like to share with you. What is the best channel to do so?,software_update,"@469826 That is not expected, so we’d like to help get the album cover displayed correctly.  Have you restarted since this happened?",0.2359919536795715,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @469826 That is not expected, so we’d like to help get the album cover displayed correctly.  Have you restarted since this happened? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",1.0,1.0,2.0,1.0,"The reply completely fails to answer the customer's question about reporting iOS 11 bugs, instead offering irrelevant advice about album covers."
633863,@AppleSupport https://t.co/zq3ugAaBO2,unclear,"@122190 Hey, we can get you pointed in the right direction. You'll need to reach out to the app developer for help.",1.0000000000000002,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
620177,"@AppleSupport it just closes unexpectedly, like i️ hit the home button. but i️ don’t hit the home button.",unclear,@456280 We can help out. Could you Direct Message us and let us know what iOS version you're on? https://t.co/GDrqU22YpT,0.3390387861385155,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
644996,"Thanks @115858 for essentially rendering my @273087 DJ setup useless with the latest OS X updates. My USB audio device no longer works properly. I can't even revert back to an older version of OS X either. I have a gig next week, you know. Sincerely, fuck you.",unclear,"@170482 Let's look into this together. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",0.2198017445985877,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
644969,"I Wonder When @115858 
Will Fix That [?] ! Glitch... 🤷🏻‍♂️",unclear,@648643 We're here to help. An update has been released to resolve the issue. Please back up the device and proceed with the update. DM us if you still need further assistance. https://t.co/GDrqU22YpT,0.5801785546928258,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
110933,"@AppleSupport I have a problem when playing some songs that I have downloaded on my iPhone, I can not do it because it sends me to choose an Apole Music plan. Help https://t.co/zVKA3bUcaJ",app_or_feature_issue,@526175 We'd like to help! How can we assist today?,0.2433224658312678,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @526175 We'd like to help! How can we assist today? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
637484,@AppleSupport Ok thanks,unclear,@675688 Glad we could help you! We're online every day from 5am-8pm PT if you ever need anything else.,1.0,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
641974,Ok so when is @115858 gonna fix the letter I️ for us,information_request,@248094 We're here to help. We'd recommend following these steps: https://t.co/gKAEL4wRnw,0.6107777872490048,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @248094 We're here to help. We'd recommend following these steps: https://t.co/gKAEL4wRnw If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
641914,"@AppleSupport laptop keeps shutting down during startup, tried a bunch of resets but nothing's working PLS HELP.",unclear,@607315 We'd be happy to help. DM us if this issue also occurring if the MacBook Air is connected with the charger to a power outlet? https://t.co/GDrqU22YpT,0.2595528473376635,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
628000,@AppleSupport iPhone 6s. Here are 29 other people in an Apple forum who have the exact same problem https://t.co/zjSN8TPgyc,unclear,@539370 We can help! It looks like you have some apps using background activity which can have an impact. DM us. We'll go from there. https://t.co/GDrqU22YpT,0.3535331237570294,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
658041,"@AppleSupport iphone 7 plus, 11.1.1, spotify. i’m talking it literally just stopped my music for a PUSH notification that came while my phone was locked.",account_security,@666855 Thanks. Send us a DM with details on what you are experiencing with your camera along with the country you're located in to continue. https://t.co/GDrqU22YpT,0.3362063899976728,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @666855 Thanks. Send us a DM with details on what you are experiencing with your camera along with the country you're located in to continue. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
661515,@AppleSupport hi send me a charger asap because they break fast thanks x,unclear,"@588079 Hi there. You can DM us using the ""Private Message"" link below: 
Let us know how we can help with your Apple devices. https://t.co/GDrqU22YpT",0.2187458465501699,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
662807,so l charge my phone for an 1hr and a half and my phone died in 45 mins? l see how y’all doing me @115858,unclear,@569009 Having as long a battery life as possible is important and we'd like to help. Which model do you have? Tried any steps? DM us: https://t.co/GDrqU22YpT,0.2340948045991558,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
662793,@AppleSupport 11.1.2,unclear,@529394 Ok. There is an update available for your device. Let's update. Steps to can be found here: https://t.co/80YRnjDFDk,1.0000000000000002,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
668576,@AppleSupport WHY TF has been phone been glitching. Like I’m really tired of y’all. I have an iPhone 7 this shit should not be happening.,unclear,"@355862 We're here to help. DM us, and we can look into this for you. https://t.co/GDrqU22YpT",0.3031334588270922,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
668535,"@AppleSupport Also have a bug where accessing apps from control center (calculator, timer) on lock screen pulls up app for .5 second and then it quits and brings me to the home screen. Works from home screen though.",unclear,"@179093 Got it! Does a restart of the iPhone change anything, even if temporarily? DM us the answer. https://t.co/GDrqU22YpT",0.2484846522477315,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
686908,@115858  WHAT IN GOD’S NAME IS THISSSS?!!!!!??? https://t.co/UNpfTktakU,unclear,"@666848 Let's look into this together. Which iOS are you on currently? Check by going to Settings &gt; General &gt; About. If you are not on iOS 11.1.1, please update and check to see if your issue is resolved: https://t.co/80YRnjDFDk",0.565937226613187,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
689355,Hi @115858 I think my Bluetooth and WiFi have a mind of their own,connectivity,@216655 Thanks for reaching out. Let us help. Can you tell us if you're trying to turn these features off in Settings or Control Center?,0.2815068053529579,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @216655 Thanks for reaching out. Let us help. Can you tell us if you're trying to turn these features off in Settings or Control Center? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
689313,"What happens to cellular data plan for Apple Watch Cellular when switching iPhone sim card with a local prepaid card while on vacation? Does it mess with watch cellular settings when switching back to regular ""home"" sim when getting back home?
 @AppleSupport",connectivity,"@631965 Let's make sure everything is set up correctly, using this article: https://t.co/MQdkNOBC7a DM us if the issue persists. https://t.co/GDrqU22YpT",0.2025135693098201,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @631965 Let's make sure everything is set up correctly, using this article: https://t.co/MQdkNOBC7a DM us if the issue persists. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
695317,@AppleSupport after 5 calls with your assistance you still don't understand what my problem is... can you manage to fix it quickly please?,connectivity,@448470 We've seen the issue you're talking about and we have a workaround for it: https://t.co/xXaXeeSRt9 Did that help?,0.2868647324887811,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @448470 We've seen the issue you're talking about and we have a workaround for it: https://t.co/xXaXeeSRt9 Did that help? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
700049,@AppleSupport I need help  on a repair and it's been impossible to contact through website. Can we DM? Thx!,purchase_repair_support,@248691 We've got your back. How can we help?,0.3229557737890541,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @248691 We've got your back. How can we help? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
700039,@AppleSupport how do I view achievements on games like The Room 3 that don’t have a list now that the Game Center app is gone?,information_request,@572892 We currently don't offer a way to delete Game Center Game data.  We'd recommend providing feedback here: https://t.co/eTPVYVFyd8,0.3123639423493711,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @572892 We currently don't offer a way to delete Game Center Game data.  We'd recommend providing feedback here: https://t.co/eTPVYVFyd8 If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
701667,@115858 i have been dealing with the apps crashing nbd but now my screen is spazzing out and hitting wrong letters on the keyboard and i can't scroll through f anything without it clicki@know,device_performance,@561905 We certainly want to help you with your iPhone's performance! Send us a DM with which iOS version you're using to start. https://t.co/GDrqU22YpT,0.3120672776012763,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @561905 We certainly want to help you with your iPhone's performance! Send us a DM with which iOS version you're using to start. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
704590,@AppleSupport I use to love love my phone! Every time you people update my phone is a piece of crap!!! Is there a way I can back date my phone to it's original IOS! I will never buy Apple again! I been with Apple since the first iPhone! Apple died with Steve! I will move!,software_update,@434696 We're here for you! Which app(s) are you experiencing this? DM us here: https://t.co/GDrqU22YpT,0.1827423132611449,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @434696 We're here for you! Which app(s) are you experiencing this? DM us here: https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
112893,"@AppleSupport If you attempt to add an item to your bag, i.e. iPhone, iPad etc - it comes up with this! https://t.co/6tFZFMfoJf",unclear,@530582 We appreciate the screenshot. We recommend connecting with our Apple Online Store support here: https://t.co/juL6VLJ6gi,0.4488918890797084,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
61350,@AppleSupport Why is the Apple Store down? 😊,purchase_repair_support,"@520248 According to our system status link, everything is good: https://t.co/7NVrDovSd8 Anything we can help with?",0.5785394933316105,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @520248 According to our system status link, everything is good: https://t.co/7NVrDovSd8 Anything we can help with? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
119479,@AppleSupport I keep getting this error message for about half the songs I try to play on @115948 what do I do? Thanks! https://t.co/MPGLNlA72u,unclear,@316911 Thanks for the screenshot. Send us a DM and we'll continue working on this together there. https://t.co/GDrqU22YpT,0.3618437061893447,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
119450,"@AppleSupport: New #iPhoneX. iOS 11.1.2 update. Phone app literally will not open. Cannot access call history, my voicemail or make a call. #WTF",software_update,@183468 We'd like to help you get the iPhone working again. Let's start by following the steps in this article: https://t.co/c3jtCmHUBM,0.2450511010733698,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @183468 We'd like to help you get the iPhone working again. Let's start by following the steps in this article: https://t.co/c3jtCmHUBM If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
120685,@AppleSupport you guys have racists working for you in NC https://t.co/lq8uAJoR8F you should maybe talk to dave nelson from summerfield.,unclear,@488013 Sure thing. We'd be happy to help in any way we can. DM us using this link: https://t.co/GDrqU22YpT,0.2839125093641865,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
122303,"@AppleSupport, I completed a 3.7 mile walk workout today but didn’t get my Thanksgiving achievement. https://t.co/1CeL6XH6z6",unclear,"@272363 Thank you for contacting us for support. We're here to lend a hand. Could you tell us which Apple Watch and watchOS you both are using? Also, which iPhone and iOS version are you using to pair with your Apple Watches?",0.267876972552319,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
146713,3x this week my alarm has not gone off and I’ve nearly been late to work but I’ve changed absolutely nothing and it’s been set properly... @AppleSupport explain?,unclear,@210109 We'll help. Try this. 1) Delete any existing alarms. 2) Set an alarm for at least 5 mins in the future. 3) Does it sound?,0.2985118640329957,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
146740,@AppleSupport I’m trying to buy the iPhone X but the site won’t let me buy it says we’re updating a few things,software_update,@477600 We want to get you in the best hands to help you with your order. Our Sales team can assist you here: https://t.co/8yjRd1Xo0i,0.3002123835208994,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @477600 We want to get you in the best hands to help you with your order. Our Sales team can assist you here: https://t.co/8yjRd1Xo0i If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
146638,@AppleSupport I updated my Apple ID to an iCloud address and PayPal is no longer available as a payment option in the iTunes &amp; App Store settings. Is this connected? I’m in the UK.,software_update,"@312889 Got it! Depending on your Apple ID preferences, you may need to create an app-specific password: https://t.co/a2hzoE0Skt",0.2655441157776078,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @312889 Got it! Depending on your Apple ID preferences, you may need to create an app-specific password: https://t.co/a2hzoE0Skt If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
146553,@115858 @4792 CarPlay and iPhoneX and the 2017 M240i don‘t work together. When is a fix for that coming?,information_request,@630347 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.2642221945777134,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @630347 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
151418,"Ok, @AppleSupport, you're officially losing a customer. My iPhone 6s is useless since the ios update. Battery is dead within a couple hours. Why does this happen every time you update ios? So sick of this. I now have a useless phone.",software_update,@618644 We want to help. Please DM us. https://t.co/GDrqU22YpT,0.2652150453031567,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @618644 We want to help. Please DM us. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
