customer_tweet_id,customer_time,customer_text,support_tweet_id,support_time,support_text,gold_intent,gold_escalate,gold_escalation_reason,annotation_notes
662793,2017-11-23 02:13:31+00:00,@AppleSupport 11.1.2,662794,Thu Nov 23 02:32:27 +0000 2017,"@277908 Thanks for that information. Let's verify that your notes are synced and safe at https://t.co/tmRhWE371u. If that is the case, let's delete the Notes app and reinstall it via the App Store. Let us know in DM if this resolves this issue. https://t.co/GDrqU2kzhr",unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
668576,2017-11-23 03:46:00+00:00,@AppleSupport WHY TF has been phone been glitching. Like I’m really tired of y’all. I have an iPhone 7 this shit should not be happening.,668575,Thu Nov 23 03:59:27 +0000 2017,@279420 Issue with your iPhone? We can help. DM us with more information and we'll see what we can do to help. https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
668535,2017-11-23 04:16:37+00:00,"@AppleSupport Also have a bug where accessing apps from control center (calculator, timer) on lock screen pulls up app for .5 second and then it quits and brings me to the home screen. Works from home screen though.",668534,Thu Nov 23 04:25:04 +0000 2017,@279405 We can tell this issue is getting in your way. We’d like to figure out why this is happening too. DM us and let us know about when this started happening. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
686908,2017-11-23 04:38:52+00:00,@115858  WHAT IN GOD’S NAME IS THISSSS?!!!!!??? https://t.co/UNpfTktakU,686907,Thu Nov 23 13:32:31 +0000 2017,@284021 We want to help. Meet us in DM with more information about what you are seeing. https://t.co/GDrqU22YpT,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
689355,2017-11-23 08:01:57+00:00,Hi @115858 I think my Bluetooth and WiFi have a mind of their own,689354,Thu Nov 23 14:46:00 +0000 2017,"@284724 We'd like to look into what you're seeing with Bluetooth and Wi-Fi on your device. Could you let us know what you're seeing specifically, and which device this is?",connectivity,False,Routine connectivity troubleshooting.,"The main problem involves Wi-Fi, Bluetooth, cellular, calls, or another connection."
689313,2017-11-23 08:58:18+00:00,"What happens to cellular data plan for Apple Watch Cellular when switching iPhone sim card with a local prepaid card while on vacation? Does it mess with watch cellular settings when switching back to regular ""home"" sim when getting back home?
 @AppleSupport",689311,Thu Nov 23 14:55:00 +0000 2017,@284710 The watch uses its own cellular plan and doesn't rely on the iPhone's service.,connectivity,False,Routine connectivity troubleshooting.,"The main problem involves Wi-Fi, Bluetooth, cellular, calls, or another connection."
695317,2017-11-23 12:15:44+00:00,@AppleSupport after 5 calls with your assistance you still don't understand what my problem is... can you manage to fix it quickly please?,695316,Thu Nov 23 15:49:53 +0000 2017,@285833 We'd like to look into this. Click here to connect with us in DM and provide us with the details: https://t.co/GDrqU22YpT,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
700049,2017-11-23 14:04:24+00:00,@AppleSupport I need help  on a repair and it's been impossible to contact through website. Can we DM? Thx!,700048,Thu Nov 23 16:19:25 +0000 2017,"@287032 We’d be happy to help. To start, send us a DM with more details on how we may assist. https://t.co/GDrqU22YpT",purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
700039,2017-11-23 14:14:11+00:00,@AppleSupport how do I view achievements on games like The Room 3 that don’t have a list now that the Game Center app is gone?,700038,Thu Nov 23 16:21:29 +0000 2017,@287027 That's a great question! We'd suggest reaching out to the developer of the app that you'd like to see the stats for to inquire about that. They'll be the best ones to look into that with you.,information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
701667,2017-11-23 15:47:48+00:00,@115858 i have been dealing with the apps crashing nbd but now my screen is spazzing out and hitting wrong letters on the keyboard and i can't scroll through f anything without it clicki@know,701666,Thu Nov 23 16:55:33 +0000 2017,@287519 We're here to assist.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU2kzhr,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
704590,2017-11-23 17:10:25+00:00,@AppleSupport I use to love love my phone! Every time you people update my phone is a piece of crap!!! Is there a way I can back date my phone to it's original IOS! I will never buy Apple again! I been with Apple since the first iPhone! Apple died with Steve! I will move!,704589,Thu Nov 23 18:05:00 +0000 2017,"@288383 We'd like to help, but we'll need more details about what's happening on your iPhone. Also, which model do you have and what's the exact iOS version number installed? Send us a DM with the details: https://t.co/GDrqU22YpT",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
112893,2017-11-23 20:38:11+00:00,"@AppleSupport If you attempt to add an item to your bag, i.e. iPhone, iPad etc - it comes up with this! https://t.co/6tFZFMfoJf",112895,Thu Nov 23 21:21:24 +0000 2017,@141096 That can appear when the Store is being updated. U.S.A. Thanksgiving weekend is a typically large shopping period and the Store is being changed ahead of this. Please check again later or contact local Sales Advisors here: https://t.co/ZAR4CvbiBa,purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
61350,2017-11-23 22:07:28+00:00,@AppleSupport Why is the Apple Store down? 😊,117935,Thu Nov 23 22:24:00 +0000 2017,@142154 Hello! Are you trying to access the Online Apple Store?,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
119479,2017-11-23 22:22:42+00:00,@AppleSupport I keep getting this error message for about half the songs I try to play on @115948 what do I do? Thanks! https://t.co/MPGLNlA72u,119478,Thu Nov 23 22:35:26 +0000 2017,@142507 We'll do all we can to help out. Are these songs that were downloaded to the device for offline play or are they added to your iCloud Music Library for streaming? Has there been any change in the iTunes Store region or are you not currently physically in that region?,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
119450,2017-11-23 22:43:08+00:00,"@AppleSupport: New #iPhoneX. iOS 11.1.2 update. Phone app literally will not open. Cannot access call history, my voicemail or make a call. #WTF",119449,Thu Nov 23 22:54:53 +0000 2017,"@142502 That's not the experience we want you to have with your new iPhone X and we'd like to help. To start, DM us with the country where you're located. We look forward to working with you to resolve this. https://t.co/GDrqU22YpT",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
120685,2017-11-23 22:47:50+00:00,@AppleSupport you guys have racists working for you in NC https://t.co/lq8uAJoR8F you should maybe talk to dave nelson from summerfield.,120684,Thu Nov 23 22:59:55 +0000 2017,@142834 Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot. https://t.co/GDrqU22YpT,purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
122303,2017-11-24 00:20:20+00:00,"@AppleSupport, I completed a 3.7 mile walk workout today but didn’t get my Thanksgiving achievement. https://t.co/1CeL6XH6z6",122301,Fri Nov 24 00:25:26 +0000 2017,"@143271 Congrats on completing the activity! We have an article that addresses Activity Badges, https://t.co/xwf6lrIgzJ

Keep in mind, if you complete an achievement, but don't earn the award.
You will earn the award within 9 days of completing the Activity Challenge.",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
146713,2017-11-24 07:35:17+00:00,3x this week my alarm has not gone off and I’ve nearly been late to work but I’ve changed absolutely nothing and it’s been set properly... @AppleSupport explain?,146711,Fri Nov 24 14:10:28 +0000 2017,"@149307 We certainly don't want you missing out on anything, so it's important for your alarms to work as expected. If they aren't, go ahead and let us know which iOS version you have installed under Settings &gt; General &gt; About.",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
146740,2017-11-24 07:48:40+00:00,@AppleSupport I’m trying to buy the iPhone X but the site won’t let me buy it says we’re updating a few things,146739,Fri Nov 24 14:06:00 +0000 2017,@149317 We're sorry to hear you're having an issue with your order. Our Sales Support team would be happy to assist you. You can reach out to them directly at https://t.co/8yjRd1Xo0i .,purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
146638,2017-11-24 08:22:55+00:00,@AppleSupport I updated my Apple ID to an iCloud address and PayPal is no longer available as a payment option in the iTunes &amp; App Store settings. Is this connected? I’m in the UK.,146636,Fri Nov 24 14:20:35 +0000 2017,@149286 Let's get to the bottom of this together. Are you part of a Family Sharing group? Did you make any other changes to your Apple ID?,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
146553,2017-11-24 08:36:52+00:00,@115858 @4792 CarPlay and iPhoneX and the 2017 M240i don‘t work together. When is a fix for that coming?,146551,Fri Nov 24 14:27:37 +0000 2017,"@149262 We'd like to help you get CarPlay working. Try following the ""Get help"" steps here: https://t.co/pg90dhXKAJ Let us know if you still need help.",connectivity,False,Routine connectivity troubleshooting.,"The main problem involves Wi-Fi, Bluetooth, cellular, calls, or another connection."
151418,2017-11-24 14:54:07+00:00,"Ok, @AppleSupport, you're officially losing a customer. My iPhone 6s is useless since the ios update. Battery is dead within a couple hours. Why does this happen every time you update ios? So sick of this. I now have a useless phone.",151416,Fri Nov 24 15:53:32 +0000 2017,@126844 Let's work together on a solution to get your iPhone working properly again. Meet us in DM with your current iOS version to get started. https://t.co/GDrqU22YpT,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
174148,2017-11-24 22:56:45+00:00,"iPhone X has a clicking noise on right side of phone 

@115858 @AppleSupport help",174146,Fri Nov 24 23:10:52 +0000 2017,@156809 Hi. We want to make sure your new iPhone X is not having any issues. Can you let us know if this is a button? Where does the sound seem to originate from? Send us a DM. https://t.co/GDrqU22YpT,purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
177807,2017-11-25 01:06:34+00:00,My sister was able to unlock my phone using Face ID.... I thought those odds were supposed to be like 1 in a million. Wtf @115858,177806,Sat Nov 25 01:22:26 +0000 2017,"@157881 We’d like to learn more about this. Please DM us some details, including which exact version of iOS your using and we’ll take a look. https://t.co/GDrqU22YpT",account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
177809,2017-11-25 01:08:35+00:00,@AppleSupport There might be a bug or flaw in iPhone X and Bluetooth. Keeps disconnecting from my car if not streaming sound from iPhone (ie if the phone is connected but listening to radio...disconnects from car after a minute or so). It’s highly distracting while driving,177808,Sat Nov 25 01:22:00 +0000 2017,@157882 We want to help! How long have you been having these issues? Do you have the most recent version of iOS 11.1.2 downloaded? https://t.co/GDrqU22YpT,connectivity,False,Routine connectivity troubleshooting.,"The main problem involves Wi-Fi, Bluetooth, cellular, calls, or another connection."
225113,2017-11-25 03:34:22+00:00,@AppleSupport I have not. I'll try resetting it and use it for a bit and get back to you.,225114,Sat Nov 25 03:39:00 +0000 2017,"@169776  We will be standing by. If you do need us, send us a DM. https://t.co/GDrqU22YpT",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
352996,2017-11-25 04:11:19+00:00,@AppleSupport why won't my iPhone 6plus update? I have tried multiple times. https://t.co/7B46C2Pn9r,352995,Sat Nov 25 04:31:52 +0000 2017,@199928 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
1913104,2017-11-25 09:47:35+00:00,@AppleSupport My activity app is showing last month’s workouts on this month’s challenge - not this month’s workouts. It’s been on 31 since the November challenge appeared. Please advise. https://t.co/4glTy2xrg7,1913103,Sat Nov 25 14:15:54 +0000 2017,"@569858 We appreciate you taking the time to reach out to us about the November achievement! You're doing great, and we want to make sure your exercise is counted, so let's work together on this. First, restart both the Apple Watch and the iPhone and DM us how it goes. https://t.co/GDrqU22YpT",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
1220420,2017-11-25 19:29:21+00:00,"@AppleSupport Also does the phone come sim card free? When I get the phone, do I need to get a sim card from vodafone etc? How does it work? Thanks!",1220418,Sat Nov 25 19:39:30 +0000 2017,@406336 Great question! To make sure we can provide accurate information. Where will be purchasing your iPhone X?,information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2607636,2017-11-25 23:32:37+00:00,@116333 fix iOS 11. NOTHING works.,2607635,Sat Nov 25 23:41:30 +0000 2017,"@737649 We'd love to work wit you and get everything working again, DM us which device and version of iOS 11 you're currently using and we'll get started. https://t.co/GDrqU22YpT",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
1469464,2017-11-26 01:45:00+00:00,"@AppleSupport I’m not sure what DMing would achieve. My battery is working fine hardware wise.. i have noticed the problem since updating to the latest iOS, I have Bluetooth off and other battery draining processes and the only fix is a better update.",1469463,Sun Nov 26 02:04:00 +0000 2017,"@461061 Since battery life can vary dramatically based on a number of factors, and it's certainly not expected behavior to experience consistently diminished battery life after updating. We'd like to look into this further with you in DM here: https://t.co/GDrqU22YpT",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
2210743,2017-11-26 08:39:31+00:00,Bon en fait la batterie de l’iphone 8 c’est autant une merde que l’iphone 6 que j’avais avant c’est ça le concept @AppleSupport ?,2210742,Sun Nov 26 14:18:28 +0000 2017,@646164 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
2240844,2017-11-26 11:36:38+00:00,Hello @AppleSupport est-ce normal que je n'arrive pas a avoir accès à mon suivis de commande ? Merci ! 😊,2240843,Sun Nov 26 14:58:30 +0000 2017,@653340 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/0PATYGSGKU,purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
2291652,2017-11-26 14:24:50+00:00,@AppleSupport why won’t screen record turn off?! It almost bricked my phone.. it turns on but not off no matter how many times I press stop.,2291651,Sun Nov 26 15:51:00 +0000 2017,@665553 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
2410106,2017-11-26 17:49:24+00:00,@AppleSupport iPhone 7 Plus and iOS 11.1.2,2410104,Sun Nov 26 18:11:53 +0000 2017,"@692943 Great! Thanks for confirming that for us. Next, does your volume mute randomly, when using a particular app, or when performing a specific action?",unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
2683417,2017-11-26 22:31:21+00:00,"Tell me why @115858 has all my life’s pictures in iPhoto and after 2+ hours of updates, the iPhoto update “isn’t available in the U.S.” and I can’t access any of them",2683415,Sun Nov 26 22:37:29 +0000 2017,@754776 We can help you with this. iPhoto was discontinued in OS X 10.10.3 but we introduced the new Photos app around then. Your photos will automatically be in the new app. Check out this link for tips on that transition: https://t.co/BVAiBFlhYD,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
2815633,2017-11-27 02:36:38+00:00,disappointed with @115858 and their software updates on the i phones....Anyone else having issues with Spotify and so on? Considering switching to another company,2815632,Mon Nov 27 02:49:51 +0000 2017,@784965 We can help. Let us know more about what's happening with Spotify in DM. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
2817215,2017-11-27 03:33:45+00:00,@AppleSupport My BT headphones and speakers have almost zero volume when I connect to my iPhone 7. It worked b4 the 11.1 update and hasn’t worked since. When RU gonna release a friggin’ fix?!,2817213,Mon Nov 27 03:46:00 +0000 2017,"@785336 We know how important it is to have volume on your Bluetooth devices and we're happy to help. To start, we'd recommend creating a backup and updating to iOS version 11.1.2. Here's how: https://t.co/ahjigcvFRG DM us with questions. https://t.co/GDrqU22YpT",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2831736,2017-11-27 05:34:07+00:00,@115858 you guys need to fix iOS 11 for the 7plus my phone keeps freezing and I’m tired of restarting my phone.,2831735,Mon Nov 27 13:40:31 +0000 2017,"@788437 We'd be happy to look into this with you more in detail.  Please reach out to us via DM, and we'll get started. https://t.co/GDrqU22YpT",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
2834435,2017-11-27 09:54:03+00:00,@AppleSupport is this a scam email or legit? I havnt got an apple product. Didnt want to click link incase a scam but worried incase try take money from my account. https://t.co/dXkjEK6UGJ,2834434,Mon Nov 27 14:26:27 +0000 2017,"@587230 Thanks for reaching out, we would love to help. If you click on the 'Sender' field, what is the actual email address?",account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
2840389,2017-11-27 16:15:08+00:00,"How do I unlock MacBook if I’ve forgotten my password?? Any help is welcome, pleaseeee! @AppleSupport @156471",2840387,Mon Nov 27 16:22:30 +0000 2017,@790411 We'd love to help you gain access to your MacBook again. Check out this link for help with resetting your password: https://t.co/HvfRwsrSru Let us know the result.,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
2866164,2017-11-28 00:26:08+00:00,My alarm doesn't work anymore. @AppleSupport  what's going on. I'm annoyed,2866163,Tue Nov 28 00:35:06 +0000 2017,"@796067 Thank you for reaching out. We're here to help. To get started, what is your current iOS version? Also, when did you notice this start?",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
2837170,2017-11-28 00:42:27+00:00,"@AppleSupport I think it first happened after I updated to iOS 11.1, I cannot reproduce it whenever though. Also, it never happens when I’m attaching my iPad Pro to the smart keyboard.",2837172,Tue Nov 28 00:48:55 +0000 2017,@789660 Which iOS version is your iPad using in Settings &gt; General &gt; About? Do you have Orientation Lock turned on? https://t.co/42YQu2SoDY,information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2873384,2017-11-28 03:53:26+00:00,"Okay @115858
Y did my iPhone X freeze??? Fix it",2873383,Tue Nov 28 03:59:28 +0000 2017,@288802 We'd love to help. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
2889467,2017-11-28 06:31:59+00:00,@AppleSupport When are we going to see the battery issue with iOS11 fixed? It seems to be getting worse every time you patch. Currently need to carry a charger if I want it to last a day...,2889466,Tue Nov 28 13:57:00 +0000 2017,@801128 Having reliable battery life is important! Let’s see what we can find out about yours. This article will explain how to maximize your battery life: https://t.co/bivpdfBNJ6 Let us know if you notice any change after testing for a few days.,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
2890750,2017-11-28 10:02:30+00:00,@AppleSupport I need to force my iPhone X to power off because the screen has frozen. Again. How do I do this?,2890749,Tue Nov 28 14:23:00 +0000 2017,"@801413 We're happy to assist. Press and quickly release the Volume Up button. Then, press and hold the Side button until you see the Apple logo.  DM us back. https://t.co/GDrqU22YpT",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2892119,2017-11-28 12:50:08+00:00,"@AppleSupport Folks... i wanted to buy iphone X, but the online portal doesn't allow me to buy without selecting a carrier. I wanted to buy a unlocked phone to be able to use on any  network. Please suggest me on the options to buy. I'm planning to pick on in Dallas,TX storre",2892117,Tue Nov 28 14:49:00 +0000 2017,"@801678 For the best assistance in purchasing an iPhone X, or any Apple products, please reach out to our Advisors here: https://t.co/8yjRd1Xo0i",purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
2901917,2017-11-28 18:20:48+00:00,@AppleSupport cannot upload any via IG. When attempting to text or email or share photos the message above appears.  This occurred before last update. Seemed to be fixed. But now photos taken prior to update with phone show this error. https://t.co/KAStiBxDwZ,2901915,Tue Nov 28 18:37:33 +0000 2017,"@803779 If you go to Settings &gt; Battery and disable Low Power Mode, do you continue to see the same message when trying to share?",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2917323,2017-11-28 23:45:56+00:00,@AppleSupport Is MacOS High Sierra compatible with Fusion Drives yet? I've been holding off on updating my late 2014 iMac...,2917321,Tue Nov 28 23:54:26 +0000 2017,@807480 We'd like to help. Here's more about fusion drive: https://t.co/WS6q8gPMqr,information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2814565,2017-11-29 00:23:38+00:00,"@115858 @AppleSupport NOW MY PHONE CRASHES WTF 😡😡😡 
IM SO MAD UGH",2918889,Wed Nov 29 00:34:24 +0000 2017,"@784690 We can help. Meet us in DM with details of when the device powers off and if you are able to power back on, please. https://t.co/GDrqU22YpT",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
2943312,2017-11-29 08:13:19+00:00,"@AppleSupport Hello there, my iPhoto Library doesn't synch to iCloud (I've got more than 6000 elements stuck for the last 72 hours, zero upload) Can you please help?
Thanks",2943311,Wed Nov 29 14:36:02 +0000 2017,@813128 We can get you to the right place for help. Reach out to our iCloud Photo experts here: https://t.co/IBIY3vMgPj,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
2944496,2017-11-29 10:14:23+00:00,"The ROOT user does NOT have a password! Type root into ANY 'locked' box and click on the password text box, then click 'Okay'. I'm currently logged into my Macbook AS ROOT @115858 @AppleSupport",2944495,Wed Nov 29 14:53:08 +0000 2017,@813401 Hey! Meet up with us in Direct Message at the link below. We'd love to provide you more guidance on this today. https://t.co/GDrqU22YpT,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
2908041,2017-11-29 13:50:15+00:00,"@AppleSupport Hi, thanks. Yes, I have received an email confirming the request and that it’s ready for recovery. I follow the steps, enter my security info and enter the code sent via text msg. It then says info on how to recover the account will be texted to me but I don’t receive anything.",2908043,Wed Nov 29 15:58:33 +0000 2017,@805162 Thanks for the additional info. Let's take a closer look into this in DM. Send us a message and we'll follow up there. https://t.co/GDrqU22YpT,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
2948242,2017-11-29 16:10:38+00:00,"What is ""Others"" on my Macbook storage and how I get rid of it? @115858 #Macbook #Help #appleteacher",2948241,Wed Nov 29 16:35:30 +0000 2017,"@814254 We'd be happy to help. The ""Other"" that you're seeing, are files that the Mac does not recognize so it can not put them into any of the other category: https://t.co/gDZTXCKZI2

You can free up storage using this article: https://t.co/oZ7w05bltX",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2945663,2017-11-29 16:24:03+00:00,@AppleSupport I tried this steps and it says it’s not eligible,2945665,Wed Nov 29 16:37:56 +0000 2017,@813652 Reaching out to our iTunes Store team is the next then. You can reach them at this link:  https://t.co/SDIe7UiyJN,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
2949605,2017-11-29 16:24:53+00:00,@AppleSupport Have received an odd email with links that I can't tell if they are legit or not.  I do not own iPhone which could be a clue.  But if someone compromised my account elsewhere maybe?  Looking for your thoughts. https://t.co/vC6HyKAFAq,2949604,Wed Nov 29 16:48:27 +0000 2017,@134587 It's possibly a phishing attempt. You can find out more about those here: https://t.co/LNMCdqt6fD,information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
2950992,2017-11-29 16:58:44+00:00,just plugged in my phone to charge and it won’t stop vibrating from charging to not charging and back to charging again - I took it off the charger a minute ago @AppleSupport,2950990,Wed Nov 29 17:13:30 +0000 2017,"@237227 We know how important it is to have your iPhone charging. Let’s look into this further. Were you charging using the lightning to USB cable and power adapter, or through the USB port on a computer? Also, is it still vibrating as if it’s trying to charge at this time?",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
2952372,2017-11-29 18:13:43+00:00,@AppleSupport iOS 11.1.2 and yes I also have a passcode,2952374,Wed Nov 29 18:35:57 +0000 2017,"@815210 We'd recommend setting up Face ID on your iPhone X again. If you continue to experience the same behavior, please let us know. This article can help with how to set up Face ID: https://t.co/lDcNYSCMiX",unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
2962925,2017-11-29 21:12:30+00:00,@115858 y’all really trying it! Why is my my phone changing it to I.t? Mad annoying.,2962923,Wed Nov 29 21:22:00 +0000 2017,"@817573 We're happy to help. To start, what version of iOS are you running? Let us know and we'll get started.",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
177837,2017-11-29 21:17:29+00:00,@AppleSupport I've updated my phone and its starting to lag. not to mention it drains my battery,177839,Wed Nov 29 21:28:00 +0000 2017,@157890 Let's take this conversation to DM.  Which country are you located in? https://t.co/GDrqU22YpT,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
2972479,2017-11-30 01:10:58+00:00,"@AppleSupport Been trying to log into my apple id/iCloud and have been getting ""There has been an error connecting to the server"" every single time.. ?",2972478,Thu Nov 30 01:16:00 +0000 2017,"@819837 Let's take a closer together look to get iCloud set up on your device. Which model do you have and what's the exact OS version number installed?

When did this start and any steps tried since?",account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
2972494,2017-11-30 01:16:07+00:00,@115858 @AppleSupport it’s has been 2 Days and still no help resetting my password. Why is it this hard?,2972493,Thu Nov 30 01:24:57 +0000 2017,@819842 We know how important it is to be able to access your account. Reach out to our account security team. They will be able to help look into this with you. You can reach them here: https://t.co/UJm15vmMM2,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
82055,2017-11-30 04:27:03+00:00,@AppleSupport why am I still seeing this for the I character. I’ve updated my phone to last iOS software. Fix it y’all. https://t.co/ap5rsvht7M,82054,Thu Nov 30 13:15:57 +0000 2017,@134160 Hi there. We can definitely look into this with you. Are you seeing this character when you're typing on your iPhone or are you seeing it in messages or social media posts?,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
87214,2017-11-30 07:19:18+00:00,@AppleSupport i signed out of my apple id on my phone &amp; when i signed back in tons of my music wasnt in my library/no longer downloaded &amp; my playlists were gone. i have an apple music membership. everything on my computer stayed the same however. how do i get it back to normal??,87213,Thu Nov 30 14:14:32 +0000 2017,@135091 We received your DM and We'll respond there shortly. Talk to you soon!,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
92807,2017-11-30 12:37:25+00:00,"@116333 the @115858 customer service is about the worst I have ever experienced, 2 weeks had my money, no device, useless!! @AppleSupport",92805,Thu Nov 30 15:15:00 +0000 2017,"@136102 We know how important it is to have your device. Please send us a DM, let us know what’s happening, and we’ll see how we can help. https://t.co/GDrqU22YpT",purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
92688,2017-11-30 13:26:28+00:00,"Is this incomplete display rendering related? Bogus Guest user won’t accept any password I use on this box. Even after ‘sudo passwd Guest’. Who is this fake “Guest” and why can’t I make it go away, @115858 ? https://t.co/k8Nd4maJbT",92687,Thu Nov 30 15:29:04 +0000 2017,"@136068 Thanks for reaching out. We'd like to look into this with you. If you restart the machine, does the account remain? What is your macOS version? Please join us in DM. https://t.co/GDrqU22YpT",account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
